ward_id,segment_length_m,water_proximity,house_density,citizen_pressure,rainfall_sensor_mm,pump_runtime_hours,last_maintenance_days,blocked_target,mid_lat,mid_lon
86,4.0,0.9703,129.0,0.5021,29.1253,5.9561,81.2016,1,23.711431,90.405104
86,4.0,0.95892,124.0,0.46708,67.225,5.6601,112.8921,1,23.711074,90.404064
86,4.774,0.95383,126.0,0.60192,28.3987,5.6517,79.1751,1,23.711394,90.404079
86,32.898,0.95653,126.0,0.61833,46.9243,2.6028,121.6983,1,23.711225,90.404072
86,4.0,0.97038,129.0,0.36071,59.3217,4.7391,82.1216,1,23.711416,90.405093
86,6.213,0.97071,129.0,0.4912,58.8196,6.1707,77.9998,1,23.711386,90.405084
86,8.588,0.97128,129.0,0.43126,58.9597,4.9679,86.6752,1,23.711326,90.405057
86,6.801,0.9718,129.0,0.51281,63.3584,3.9123,79.8201,1,23.711264,90.405026
86,4.0,0.97208,129.0,0.28905,75.0519,5.5442,61.2,1,23.71123,90.40501
86,4.0,0.98267,124.0,0.71579,48.7977,3.9183,89.026,1,23.70993,90.404346
86,8.564,0.98268,122.0,0.24369,51.3829,3.7551,97.6299,1,23.709904,90.404319
86,7.73,0.98282,121.0,0.31892,57.2405,5.4991,119.0153,1,23.709848,90.404272
86,4.0,0.98303,121.0,0.53942,48.1961,4.3574,68.1133,1,23.709815,90.404251
87,4.0,0.92513,161.0,0.65365,67.9212,7.4792,64.9305,1,23.722324,90.401603
87,20.452,0.92476,170.0,0.58,30.9227,4.0788,60.0477,1,23.722247,90.401658
87,5.449,0.92429,179.0,0.57394,44.4591,3.2323,101.9673,1,23.722152,90.401725
87,4.022,0.92413,182.0,0.41304,28.2632,5.0944,121.6997,1,23.722117,90.401751
87,4.0,0.94349,158.0,0.57385,65.7712,6.5922,104.8837,1,23.723146,90.401883
87,10.356,0.94146,139.0,0.33867,51.9774,6.7215,127.304,1,23.723233,90.401675
87,16.282,0.94248,153.0,0.30343,54.3019,7.8873,100.3654,1,23.723184,90.401784
87,11.482,0.94334,159.0,0.53672,27.9999,6.7466,102.0891,1,23.723126,90.401895
87,13.407,0.93258,200.0,0.35314,53.5673,7.0779,146.7919,1,23.722243,90.402131
87,5.899,0.9355,200.0,0.48091,65.5937,7.8602,111.8924,1,23.722381,90.402169
87,6.192,0.93437,199.0,0.517,26.9455,3.1472,63.1761,1,23.722329,90.402153
87,4.352,0.93958,201.0,0.08652,33.1035,6.6169,121.5308,1,23.722527,90.402267
87,7.903,0.93831,202.0,0.55186,32.1464,8.3422,116.0284,1,23.722484,90.402234
87,6.459,0.93689,201.0,0.45249,40.5668,5.096,122.8972,1,23.722425,90.402208
87,7.444,0.93555,202.0,0.48188,27.2857,5.359,101.5353,1,23.722366,90.402186
87,17.506,0.93327,202.0,0.25965,45.5689,6.0099,92.3285,1,23.722258,90.402158
87,4.421,0.93952,200.0,0.50668,45.0012,5.2474,103.1064,1,23.722538,90.402253
87,5.111,0.93852,201.0,0.20412,40.4724,5.34,110.3293,1,23.722507,90.402224
87,4.0,0.93769,198.0,0.43436,23.2367,6.8149,86.9521,1,23.722476,90.402205
87,4.0,0.93702,198.0,0.303,44.9282,6.6143,97.4074,1,23.722448,90.402193
87,4.0,0.93636,199.0,0.36323,55.0325,6.6218,101.4532,1,23.72242,90.402182
87,7.161,0.94195,203.0,0.59979,54.5694,7.1426,93.676,1,23.722583,90.402354
87,4.0,0.94292,205.0,0.48892,49.8416,6.1221,85.5808,1,23.722596,90.402399
87,4.0,0.94346,207.0,0.22,43.8492,8.0318,99.4357,1,23.722599,90.402429
87,10.103,0.94427,212.0,0.45009,60.6395,6.6762,95.3739,1,23.722598,90.40249
87,11.135,0.9426,218.0,0.68811,33.9499,4.1933,103.2208,1,23.722593,90.402585
87,4.0,0.94152,219.0,0.35072,53.118,5.4188,101.5761,1,23.722589,90.402646
87,4.895,0.94101,220.0,0.44154,68.0409,0.9466,110.6,1,23.72259,90.402678
87,4.0,0.94049,220.0,0.28219,49.2963,4.4118,79.2956,1,23.722594,90.402713
87,4.0,0.9402,220.0,0.5811,48.3204,4.8738,79.334,1,23.722597,90.402734
87,12.744,0.95612,172.0,0.43346,73.7847,7.0116,96.5258,1,23.723408,90.402589
87,11.173,0.9536,176.0,0.50665,40.1909,4.9309,75.0943,1,23.72333,90.402662
87,4.0,0.95201,181.0,0.06539,44.5766,5.3819,72.9969,1,23.723285,90.402713
87,9.171,0.95065,184.0,0.55675,38.1694,5.7422,52.8894,1,23.723242,90.40275
87,6.535,0.94905,193.0,0.35048,25.9098,4.5712,101.8395,1,23.723182,90.402787
87,7.653,0.94765,197.0,0.20538,63.7835,6.604,102.6155,1,23.723123,90.402811
87,9.124,0.9461,202.0,0.5886,62.216,6.2653,86.7425,1,23.72305,90.402832
87,4.0,0.94519,203.0,0.19908,37.4863,6.6844,96.8362,1,23.723003,90.40284
87,13.108,0.94395,208.0,0.38186,61.9864,4.8737,83.4823,1,23.722938,90.402849
87,14.49,0.9416,215.0,0.52734,71.5041,3.2936,105.7314,1,23.722815,90.402867
87,6.453,0.93985,218.0,0.43709,55.8946,9.3118,67.4335,1,23.722722,90.402879
87,19.137,0.93772,224.0,0.26503,54.0904,4.1367,147.8228,1,23.722608,90.402892
87,14.926,0.95642,167.0,0.5849,74.1742,3.4374,114.2224,1,23.723433,90.402595
87,11.633,0.95361,177.0,0.6313,42.0291,6.2897,92.6818,1,23.723345,90.402676
87,6.676,0.95167,181.0,0.61278,48.7354,2.3364,90.7132,1,23.723288,90.402736
87,7.484,0.95018,187.0,0.26102,32.6413,3.927,99.7928,1,23.723239,90.402775
87,6.954,0.94871,194.0,0.47498,40.122,7.0507,50.9213,1,23.723183,90.402808
87,7.094,0.94733,197.0,0.32857,66.308,5.097,82.7799,1,23.723124,90.402832
87,7.729,0.94595,201.0,0.44091,56.6093,10.0898,65.001,1,23.72306,90.40285
87,4.0,0.94512,203.0,0.28266,39.7864,6.9279,100.1136,1,23.723019,90.402859
87,7.756,0.94431,205.0,0.70245,51.3208,6.1119,92.9056,1,23.722977,90.402866
87,7.064,0.94305,209.0,0.43556,52.6271,5.237,72.0354,1,23.72291,90.402875
87,8.65,0.94171,213.0,0.41638,44.33,4.4013,93.5677,1,23.722841,90.402886
87,8.744,0.94022,215.0,0.49886,58.2454,3.7891,144.3058,1,23.722763,90.402897
87,5.678,0.93902,220.0,0.70532,52.7717,7.2473,114.7901,1,23.722698,90.402905
87,29.314,0.94431,135.0,0.62991,47.7233,7.0685,84.6269,1,23.723328,90.40175
87,27.404,0.95015,142.0,0.6635,54.6823,7.2413,72.193,1,23.723458,90.40197
87,4.0,0.95779,164.0,0.60742,41.1462,4.602,134.2314,1,23.723465,90.402546
87,10.781,0.95843,162.0,0.55013,42.9591,2.9015,87.3896,1,23.723453,90.402494
87,4.0,0.95755,162.0,0.60252,51.1251,6.1792,100.7087,1,23.723427,90.402445
87,4.0,0.95728,160.0,0.25927,45.945,7.4669,106.3464,1,23.723424,90.402433
87,4.0,0.95694,159.0,0.26096,46.4766,7.4517,84.1812,1,23.723424,90.402412
87,16.803,0.95584,154.0,0.64226,49.4711,6.9997,103.2456,1,23.723444,90.402326
87,4.0,0.94523,203.0,0.70059,62.1617,5.3208,52.1125,1,23.723011,90.402845
87,4.0,0.94506,203.0,0.31003,60.846,8.6418,118.4528,1,23.723011,90.402855
87,4.0,0.90386,280.0,0.54898,48.3293,8.2361,113.2051,1,23.721761,90.404077
87,4.071,0.90326,284.0,0.18531,54.8489,4.541,105.8076,1,23.721739,90.404091
87,7.548,0.90208,287.0,0.487,36.4428,5.5069,113.9722,1,23.721692,90.404115
87,11.362,0.90027,291.0,0.3457,38.0251,5.7363,96.5352,1,23.721612,90.404144
87,4.108,0.89893,298.0,0.30372,26.4984,8.6821,85.7735,1,23.721545,90.404156
87,4.285,0.93238,238.0,0.2102,60.5815,5.9386,94.6274,1,23.722382,90.402986
87,9.969,0.93103,239.0,0.69128,39.8846,7.9344,82.1916,1,23.722361,90.403047
87,15.142,0.92856,239.0,0.67257,65.5349,6.5842,125.7049,1,23.722317,90.403152
87,10.966,0.92598,243.0,0.37742,59.9298,1.6935,130.3427,1,23.72227,90.403259
87,10.723,0.92383,247.0,0.85074,66.5986,7.5362,73.6756,1,23.72223,90.403348
87,4.0,0.92236,249.0,0.14655,38.571,6.3057,95.1419,1,23.722199,90.403405
87,9.101,0.92105,255.0,0.58035,74.6091,9.1438,129.7222,1,23.722169,90.403455
87,7.577,0.91933,257.0,0.55041,31.9435,5.7511,100.1428,1,23.722131,90.403519
87,10.176,0.91747,260.0,0.39392,40.9967,6.7321,71.4066,1,23.722084,90.403583
87,5.9,0.91577,261.0,0.41399,62.1859,6.8974,101.4535,1,23.722037,90.403639
87,8.217,0.91428,264.0,0.45435,56.9468,5.3949,103.2484,1,23.721997,90.403688
87,6.328,0.91295,267.0,0.40094,67.9938,5.7834,130.5415,1,23.721946,90.403717
87,6.772,0.91198,278.0,0.31063,34.5532,5.8577,84.1609,1,23.721887,90.403716
87,7.367,0.91087,283.0,0.24384,58.2641,4.5939,111.4817,1,23.721823,90.403718
87,9.746,0.90937,288.0,0.42694,70.661,4.5603,87.1407,1,23.721747,90.403733
87,4.0,0.90837,293.0,0.39427,60.9976,5.8541,85.0174,1,23.7217,90.403745
87,23.639,0.9061,302.0,0.39245,74.7513,5.1333,60.0397,1,23.721592,90.403774
87,4.0,0.93286,237.0,0.67897,52.1125,8.0018,134.5486,1,23.722388,90.402964
87,4.0,0.90389,308.0,0.51932,43.1679,4.7238,70.8408,1,23.721487,90.403802
87,4.072,0.93531,232.0,0.30621,68.3603,5.8897,60.6191,1,23.722501,90.402929
87,4.0,0.93464,233.0,0.58274,62.9682,5.2623,114.7091,1,23.722471,90.40294
87,6.95,0.93365,234.0,0.46758,55.4545,5.4285,57.6764,1,23.722431,90.40296
87,14.182,0.93156,238.0,0.3436,58.37,7.2434,96.4869,1,23.722378,90.403033
87,4.0,0.92996,239.0,0.52007,51.1028,8.7706,78.3186,1,23.72235,90.4031
87,12.962,0.92847,239.0,0.48098,48.1534,8.3476,102.9565,1,23.722321,90.403161
87,11.034,0.92609,243.0,0.47305,33.8669,7.0552,98.8051,1,23.722277,90.40326
87,10.972,0.9239,246.0,0.27514,46.7845,5.8645,84.1693,1,23.722236,90.40335
87,12.736,0.92149,250.0,0.53395,77.3747,6.5343,141.6415,1,23.722185,90.403444
87,4.617,0.91971,257.0,0.45505,39.6172,5.2337,75.124,1,23.722147,90.403512
87,4.0,0.91892,257.0,0.68813,69.6857,7.0803,160.4512,1,23.722129,90.403542
87,8.443,0.91771,257.0,0.40774,46.2912,6.8892,52.8656,1,23.722097,90.403582
87,4.0,0.93302,236.0,0.53792,59.642,6.503,109.1548,1,23.722393,90.40296
87,6.081,0.93269,239.0,0.66606,41.9977,4.0091,100.9133,1,23.722364,90.40295
87,4.0,0.9323,239.0,0.53042,47.8615,3.9941,83.36,1,23.722324,90.402934
87,4.0,0.932,240.0,0.49265,46.575,4.4439,79.6002,1,23.722301,90.402929
87,5.789,0.93135,242.0,0.5965,38.3947,3.8435,125.1064,1,23.722264,90.402931
87,9.919,0.93007,249.0,0.37225,58.4474,5.0674,97.9015,1,23.722194,90.402937
87,4.0,0.92919,257.0,0.35157,46.1912,7.1457,34.0697,1,23.722146,90.402942
87,16.139,0.92754,260.0,0.64079,44.9046,9.7162,50.4057,1,23.722075,90.40297
87,4.0,0.92569,264.0,0.41018,61.1943,6.7104,80.2078,1,23.721997,90.403003
87,5.799,0.90432,309.0,0.32571,67.6509,3.2191,107.7353,1,23.721488,90.403776
87,20.099,0.90626,309.0,0.72186,46.3299,6.3436,75.5809,1,23.721488,90.40366
87,6.989,0.90834,309.0,0.43909,44.2841,8.0,113.7363,1,23.721491,90.403538
87,13.542,0.90995,308.0,0.45041,49.6331,6.4884,86.2771,1,23.721495,90.403446
87,10.395,0.91183,308.0,0.37593,46.3964,8.4607,86.9763,1,23.721501,90.403338
87,6.505,0.94302,160.0,0.24999,53.9589,8.2633,98.0177,1,23.723087,90.401914
87,18.553,0.9407,156.0,0.59742,32.937,2.0485,75.4652,1,23.723056,90.401805
87,4.0,0.9387,151.0,0.21119,68.1506,4.6214,95.7603,1,23.723032,90.40171
87,4.0,0.93822,149.0,0.75024,32.8783,8.974,155.7189,1,23.723018,90.401695
87,4.0,0.92687,210.0,0.16832,52.6201,8.8573,73.5024,1,23.721958,90.402074
87,4.0,0.94541,141.0,0.44054,44.7292,5.7187,83.3811,1,23.723339,90.401805
87,4.0,0.94528,141.0,0.34008,67.9433,6.4426,84.4963,1,23.723336,90.401801
87,18.436,0.94332,136.0,0.36505,49.522,2.3423,91.3717,1,23.723294,90.401725
87,8.782,0.94182,138.0,0.23223,57.9815,6.7877,79.563,1,23.723239,90.40169
87,19.012,0.94284,153.0,0.2403,60.0579,5.5917,97.6174,1,23.723186,90.401803
87,4.0,0.9235,268.0,0.44131,36.7253,6.8075,104.6084,1,23.721928,90.403065
87,4.0,0.90841,293.0,0.54664,43.5487,4.1965,151.0345,1,23.721706,90.40375
87,4.0,0.90767,276.0,0.50795,33.3934,3.7251,83.6618,1,23.721849,90.403936
87,8.504,0.90882,275.0,0.41682,49.0837,3.145,124.9011,1,23.721878,90.403896
87,4.0,0.90991,273.0,0.31095,56.0042,5.9991,88.626,1,23.721905,90.403858
87,4.0,0.91029,274.0,0.40626,48.6711,3.998,49.4619,1,23.721914,90.403844
87,4.0,0.91075,269.0,0.62156,40.5887,7.9739,124.0181,1,23.721925,90.403828
87,4.0,0.91131,267.0,0.2683,45.3199,6.3873,108.652,1,23.721939,90.403807
87,4.0,0.91174,267.0,0.10205,56.5601,5.5038,93.4658,1,23.721949,90.403792
87,6.431,0.91252,267.0,0.60989,51.834,3.9413,85.914,1,23.721964,90.40376
87,6.896,0.91266,267.0,0.56275,39.9437,5.3953,112.2897,1,23.721943,90.403731
87,4.0,0.91215,274.0,0.35482,49.4617,6.907,103.3315,1,23.72191,90.403728
87,5.554,0.91171,278.0,0.12389,48.9714,9.1179,59.4614,1,23.721882,90.403727
87,6.375,0.91078,282.0,0.6135,57.3624,6.5073,99.0486,1,23.721829,90.403729
87,10.5,0.9093,287.0,0.60935,72.1524,6.4916,107.0736,1,23.721754,90.403744
87,5.67,0.93256,239.0,0.47318,71.9415,2.1454,75.5238,1,23.722364,90.402958
87,4.0,0.93225,240.0,0.53879,60.5077,5.0615,100.9802,1,23.722333,90.402945
87,4.0,0.9321,239.0,0.19083,46.8528,7.4575,64.9017,1,23.722319,90.40294
87,4.0,0.93196,240.0,0.66027,55.1243,6.3881,76.8648,1,23.722307,90.402937
87,4.231,0.93154,242.0,0.42991,54.5286,9.3794,77.7719,1,23.722283,90.402939
87,4.0,0.93099,244.0,0.40089,82.9064,4.3801,140.7853,1,23.722252,90.402941
87,10.615,0.9299,249.0,0.70255,61.4116,7.3739,94.5355,1,23.722193,90.402947
87,4.0,0.92877,257.0,0.32221,51.0151,3.9242,59.0291,1,23.722135,90.402956
87,4.0,0.92833,257.0,0.45116,69.1966,4.7551,89.5707,1,23.722116,90.402964
87,4.0,0.928,257.0,0.55655,46.2842,3.6504,91.633,1,23.722103,90.402971
87,4.0,0.9278,259.0,0.49964,56.3198,7.2301,70.9189,1,23.722094,90.402974
87,4.0,0.92746,260.0,0.66212,48.0031,6.474,138.4997,1,23.722079,90.40298
87,4.0,0.9269,261.0,0.58991,49.1231,5.6187,88.4263,1,23.722056,90.40299
87,4.0,0.92637,261.0,0.35723,49.4762,3.7495,101.7753,1,23.722033,90.402998
87,4.0,0.92601,262.0,0.51422,39.611,8.688,96.3203,1,23.722017,90.403004
87,4.0,0.92548,264.0,0.26313,46.7511,6.1582,90.0629,1,23.721996,90.403015
87,4.0,0.9247,267.0,0.52918,42.8942,6.746,89.467,1,23.721967,90.403033
87,4.04,0.92389,267.0,0.39821,32.7964,5.6434,125.3455,1,23.721942,90.403056
87,4.0,0.92326,269.0,0.41264,53.8927,3.2285,83.0695,1,23.721925,90.403077
87,4.0,0.92293,274.0,0.41876,54.3294,5.8951,138.8741,1,23.721913,90.403085
87,4.0,0.92271,275.0,0.39502,33.6709,6.152,125.9388,1,23.721902,90.403087
87,4.0,0.92239,278.0,0.44229,56.2767,5.2939,72.1069,1,23.721886,90.40309
87,4.0,0.92194,279.0,0.66842,52.8554,5.6283,107.3089,1,23.721864,90.403096
87,4.0,0.92165,280.0,0.28644,60.025,4.5108,154.2836,1,23.721849,90.403098
87,4.0,0.9215,281.0,0.35651,69.798,5.0601,65.8255,1,23.72184,90.403098
87,5.55,0.92098,283.0,0.61704,39.8129,6.6371,100.7138,1,23.721809,90.403098
87,5.858,0.92021,287.0,0.41675,51.4889,6.0016,77.2369,1,23.721758,90.403093
87,4.0,0.91965,294.0,0.61481,37.8174,1.9012,63.3485,1,23.721717,90.403086
87,34.544,0.91751,306.0,0.02656,49.9148,6.8944,101.0807,1,23.72155,90.403047
87,4.0,0.90803,293.0,0.55054,70.0608,5.5287,128.7116,1,23.721693,90.403759
87,5.25,0.90724,297.0,0.54048,54.9068,3.104,68.441,1,23.721655,90.403768
87,4.0,0.90661,299.0,0.51437,19.8388,3.6543,111.034,1,23.721624,90.403775
87,4.0,0.90628,299.0,0.52063,40.4928,3.9462,81.2299,1,23.721608,90.403779
87,4.0,0.90597,302.0,0.43222,65.069,5.4659,56.0276,1,23.721593,90.403783
87,4.0,0.90566,302.0,0.50832,47.6273,5.4469,113.1396,1,23.721578,90.403786
87,4.0,0.90532,305.0,0.45393,69.0329,4.9375,78.046,1,23.721561,90.40379
87,4.0,0.905,306.0,0.32467,35.9887,2.1783,121.4498,1,23.721546,90.403794
87,4.0,0.90476,305.0,0.66414,60.4431,5.0802,77.9591,1,23.721534,90.403796
87,4.0,0.90457,305.0,0.5164,35.3559,4.81,99.1658,1,23.721525,90.403798
87,4.0,0.90434,306.0,0.64921,58.1594,3.4715,91.4473,1,23.721513,90.403801
87,4.0,0.90411,306.0,0.46259,37.7885,6.2659,102.4066,1,23.721502,90.403803
87,4.0,0.90395,307.0,0.22222,40.1504,1.3449,75.2301,1,23.721494,90.403805
87,4.0,0.90385,308.0,0.36072,52.2027,5.7953,72.8244,1,23.721489,90.403807
87,4.0,0.9038,308.0,0.446,33.9469,7.5486,88.9264,1,23.721488,90.403808
87,4.0,0.90352,308.0,0.45556,54.5009,5.637,110.4896,1,23.721488,90.403824
87,5.449,0.90283,307.0,0.3357,43.9602,7.4018,94.2563,1,23.721486,90.403863
87,4.131,0.90205,306.0,0.56407,58.3927,3.8239,69.6367,1,23.721482,90.403907
87,4.0,0.9014,305.0,0.31433,54.6514,6.2591,109.7384,1,23.721478,90.403942
87,4.0,0.90091,305.0,0.41384,34.51,6.3786,107.38,1,23.721474,90.403968
87,4.0,0.90044,306.0,0.57119,74.9677,5.7387,82.1694,1,23.721471,90.403992
87,4.0,0.90006,306.0,0.36189,50.4503,3.4443,107.5389,1,23.721467,90.404012
87,4.0,0.89983,307.0,0.41179,69.1323,4.9491,84.0398,1,23.721464,90.404022
87,4.0,0.89952,308.0,0.48748,63.4642,5.9351,102.5938,1,23.721459,90.404035
87,4.0,0.89927,308.0,0.48844,61.6964,6.1364,141.6511,1,23.721455,90.404046
87,4.0,0.89919,308.0,0.47297,44.0199,5.6476,119.2453,1,23.721454,90.40405
87,4.0,0.89894,308.0,0.33677,67.4833,4.5273,55.3148,1,23.72145,90.404061
87,4.0,0.89857,306.0,0.3233,58.0145,5.4692,73.4378,1,23.721445,90.404078
87,4.0,0.89828,307.0,0.56703,36.7183,6.3646,74.4555,1,23.721441,90.404092
87,4.0,0.89806,307.0,0.36267,44.3041,2.1677,102.6237,1,23.721438,90.404102
87,4.0,0.89792,308.0,0.46477,44.7697,4.8218,99.6018,1,23.721436,90.404109
87,4.0,0.89779,308.0,0.4248,35.8873,8.4477,83.5371,1,23.721435,90.404115
87,4.0,0.89765,307.0,0.6393,32.956,4.8884,119.8557,1,23.721432,90.404122
87,4.0,0.89747,307.0,0.47416,54.3625,6.9332,113.4319,1,23.72143,90.404129
87,4.0,0.89746,307.0,0.23889,56.0241,5.7429,88.0102,1,23.721435,90.404135
87,4.0,0.89758,305.0,0.50675,54.1319,4.2046,120.0793,1,23.721445,90.404138
87,4.0,0.89775,305.0,0.50284,29.8516,8.4779,73.4511,1,23.721458,90.404141
87,7.107,0.89838,300.0,0.40825,49.8172,3.9355,57.4782,1,23.721499,90.404144
87,4.0,0.89914,298.0,0.5611,54.0101,4.2294,97.115,1,23.721545,90.404145
87,4.419,0.89977,294.0,0.60492,36.1064,6.8632,60.598,1,23.72158,90.404141
87,4.469,0.90057,291.0,0.40211,64.9856,7.3463,101.6143,1,23.721618,90.404132
87,4.0,0.90121,290.0,0.48426,50.6313,3.6224,77.7324,1,23.721649,90.404124
87,4.342,0.90188,287.0,0.6945,40.5834,7.0516,61.5873,1,23.721675,90.404111
87,5.714,0.9029,288.0,0.77159,30.4661,7.7416,75.644,1,23.721716,90.404089
87,4.0,0.90355,282.0,0.44594,62.0172,6.1431,126.9033,1,23.721742,90.404077
87,4.0,0.9037,282.0,0.55597,63.2745,5.2134,106.4439,1,23.721749,90.404074
87,6.62,0.90447,280.0,0.43994,36.8049,6.8097,96.828,1,23.721768,90.404047
87,10.723,0.90629,278.0,0.57629,50.1442,9.265,105.8394,1,23.721813,90.403984
87,5.917,0.9367,230.0,0.32013,49.1742,3.4843,101.3902,1,23.722532,90.402878
87,4.0,0.93996,220.0,0.53648,73.2675,5.4317,102.4039,1,23.722596,90.402746
87,16.878,0.93827,161.0,0.53556,64.7993,5.3411,127.1656,1,23.722922,90.401794
87,12.482,0.93626,163.0,0.32834,46.0513,5.1616,136.3121,1,23.722791,90.401805
87,4.0,0.94371,161.0,0.45872,47.028,1.1252,121.2104,1,23.723096,90.401947
87,4.0,0.94377,162.0,0.65119,50.954,5.7025,131.537,1,23.723091,90.401955
87,5.026,0.94322,162.0,0.53946,52.0644,6.2299,96.5923,1,23.723076,90.401938
87,6.951,0.94195,163.0,0.37423,44.4831,5.3322,97.5889,1,23.723034,90.401903
87,10.188,0.94036,159.0,0.32036,51.5688,4.5866,116.0597,1,23.723004,90.401837
87,5.696,0.93925,221.0,0.2104,52.3889,3.4204,103.1051,1,23.722579,90.402772
87,13.307,0.93731,230.0,0.37243,54.3754,3.4583,86.1293,1,23.722537,90.402846
87,14.059,0.93453,232.0,0.45763,56.9193,7.4295,63.7845,1,23.722454,90.402929
87,6.059,0.94397,163.0,0.46576,39.654,5.2455,73.301,1,23.723076,90.401982
87,9.337,0.94444,168.0,0.3833,55.8217,3.7847,107.4328,1,23.723043,90.402043
87,9.637,0.94494,172.0,0.46682,32.9609,4.8416,135.54,1,23.723,90.402117
87,8.99,0.94422,176.0,0.47375,52.1005,5.1732,54.7014,1,23.722942,90.402131
87,7.85,0.94247,178.0,0.15803,50.2598,5.0097,109.8591,1,23.722879,90.402089
87,6.815,0.94095,175.0,0.27633,37.4423,4.5406,76.9448,1,23.722822,90.402054
87,4.0,0.93996,174.0,0.69719,64.5617,6.3734,74.3585,1,23.722781,90.402037
87,6.844,0.93909,175.0,0.41093,51.8878,3.1326,118.0239,1,23.722735,90.402029
87,27.174,0.90465,314.0,0.29766,59.1843,7.0455,113.8617,1,23.720317,90.402585
87,20.252,0.9047,328.0,0.36932,48.1806,9.942,108.0868,1,23.720469,90.402734
87,5.369,0.90085,288.0,0.43085,41.3065,3.7197,101.3134,1,23.720081,90.40239
87,42.105,0.88921,291.0,0.49934,57.81,7.2695,80.4444,1,23.719564,90.40276
87,37.05,0.88428,310.0,0.32248,81.7865,5.7688,79.7775,1,23.71962,90.403111
87,7.883,0.9043,340.0,0.45952,52.0627,7.6269,90.6835,1,23.720557,90.402847
87,10.966,0.90365,346.0,0.55534,66.3175,6.7884,99.2675,1,23.720594,90.402923
87,5.901,0.90288,348.0,0.2678,42.9551,6.2117,85.5332,1,23.720619,90.402995
87,4.0,0.89423,261.0,0.59926,55.2454,4.119,117.4049,1,23.719786,90.402287
87,12.535,0.89554,268.0,0.39796,37.825,8.0486,81.3396,1,23.719848,90.402304
87,11.902,0.89786,277.0,0.53418,47.4346,7.504,143.8229,1,23.719952,90.402339
87,11.955,0.90024,286.0,0.29789,40.5106,3.2525,64.2611,1,23.720049,90.402385
87,6.779,0.90219,293.0,0.46881,44.3929,6.4843,109.2703,1,23.720118,90.402433
87,37.242,0.88395,310.0,0.64667,43.867,7.7013,69.5445,1,23.719605,90.403116
87,34.483,0.88843,294.0,0.38535,66.4784,4.0646,86.735,1,23.719555,90.402796
87,5.967,0.89085,279.0,0.37758,46.7288,7.6938,91.423,1,23.719521,90.402617
87,4.0,0.89378,319.0,0.31243,44.9002,4.3338,78.5748,1,23.721201,90.404122
87,4.0,0.89358,318.0,0.32404,42.8679,4.2665,121.5078,1,23.721185,90.404118
87,4.0,0.8935,318.0,0.33542,65.6606,8.3296,118.3975,1,23.721176,90.404114
87,4.0,0.89404,320.0,0.41388,61.1375,3.8587,84.6803,1,23.721204,90.40411
87,4.0,0.89385,319.0,0.55914,41.1181,7.771,94.4899,1,23.721189,90.404106
87,4.0,0.8938,318.0,0.60445,52.0388,4.7456,87.7057,1,23.721179,90.404099
87,4.0,0.89385,319.0,0.45138,51.7041,5.3698,87.9595,1,23.721172,90.404088
87,4.0,0.89395,320.0,0.36592,42.013,5.321,103.3237,1,23.721165,90.404076
87,4.0,0.89418,322.0,0.42602,73.4258,3.5532,88.8123,1,23.72116,90.404057
87,4.585,0.89466,322.0,0.3713,65.8384,5.6408,78.2205,1,23.721156,90.404024
87,4.0,0.89523,324.0,0.40159,49.5448,6.8234,44.9314,1,23.721152,90.403987
87,4.904,0.89583,324.0,0.41753,34.9595,2.8129,113.4944,1,23.721149,90.403947
87,4.0,0.89631,325.0,0.34612,71.8088,4.2071,78.1706,1,23.721148,90.403917
87,4.0,0.89659,325.0,0.38981,42.6571,6.269,89.5341,1,23.721148,90.4039
87,4.0,0.8968,325.0,0.46859,47.8817,5.4226,93.1125,1,23.721145,90.403885
87,4.599,0.89711,325.0,0.33185,35.5453,5.9404,89.5576,1,23.721135,90.403856
87,4.0,0.89703,306.0,0.62654,56.0648,5.8415,97.3556,1,23.721406,90.404132
87,4.0,0.89671,308.0,0.44183,48.7672,4.3517,96.8143,1,23.721376,90.404122
87,16.885,0.89521,314.0,0.34884,44.5677,8.255,80.6553,1,23.721286,90.404121
87,4.0,0.89723,306.0,0.2134,39.2388,5.3484,59.8666,1,23.721408,90.404122
87,4.0,0.89692,309.0,0.26993,42.3535,5.7003,118.5021,1,23.72138,90.404112
87,4.0,0.89666,312.0,0.7085,64.85,4.0179,66.7672,1,23.721359,90.404106
87,4.0,0.89643,312.0,0.5811,71.4915,6.282,109.3207,1,23.721342,90.404104
87,6.572,0.89576,313.0,0.26364,61.4628,4.3626,123.6805,1,23.721304,90.404106
87,6.668,0.8947,318.0,0.21027,35.095,5.6213,57.4019,1,23.721244,90.40411
87,4.178,0.89731,329.0,0.42338,47.7686,3.8201,63.4586,1,23.721111,90.403821
87,4.0,0.89726,333.0,0.24473,66.8112,2.1509,74.3569,1,23.721086,90.403799
87,4.352,0.8973,334.0,0.40034,67.8079,9.1655,88.3481,1,23.721064,90.403773
87,4.0,0.89741,333.0,0.24229,51.7728,0.9538,120.2657,1,23.721043,90.403746
87,4.62,0.89755,335.0,0.38827,41.112,4.0397,104.5708,1,23.721022,90.403717
87,4.0,0.89766,336.0,0.60538,46.7626,6.2634,115.6709,1,23.721008,90.403696
87,4.0,0.89733,329.0,0.56009,67.8599,5.6225,73.7073,1,23.721127,90.403835
